sent	label
667^~899^939^267^~707v913^162^450^996v~676^~890^~859v~547^~412	1
~33	1
927^~716^967v122^~961^~270^83	1
~658^~213^~70^~533^802v~849	0
~914v562v~301^~564^905	0
264^879^555^~542^700v~254	1
~324v~54^514^730^~62v505^~672^879^26^300	1
~750^313v~802v864^~318^396^~784^~920v343^~631^~473^~918v84^~720	1
~69^~587^~864^245^181v~231^616	0
227v851^~819v505^~589^~411^298v~956^782^779^86	1
~953^799^~128^242v~626^~232^~271^93v924^~557v729^~855^~906	0
942^~414^~180^~685^~474v637^~991^514^~101v199^812^106	0
~74^~569^131^989	0
~228v~336^44^964^558^880v~122^~821	0
~298^~334v~118^557^~624	1
~280^922v179^78^~528^474^~916v867^~957^~912^~176v~171^248^~496^706^890	0
~201^295v503	1
779^~372^894^~669	0
146^~929^~61	0
~920^231^2v660^265^301	0
~842^652^979^919	0
~209^235^~888^425^766v823^~572^287v~239v~796	1
936^~872^844^546	0
~266^~228^~235^663^~257v829v~678^639^107^65v85^178^~780^687	0
~129^~466^~413^693^814	0
659^~501^~722v318^~185^241^789^942v108^~857^~635v~817v~162	1
~879^~633^794^747v834^623^217v~617^22^~430^411v331	1
~690^680^126^634^~27	0
~850^113^~826^~476v47^328^~878^757v726^955v675^55^709v~150^684^475^722^~332	1
~481^418v723^~427^~169^~40^931v558^430^~994v73	1
688^137^~150^~814v441^742v486^~419^~845^~426	0
340^644^566	0
466^326^880^429	0
~87^11^175^858v~563^~718^~49^999v251^~141^417v137^858^476^~896v586	1
695^~611^197v~602^~973^~76v~708^884^~321^244^~84v~294^599^~429	0
53v930^~348^785^~978^~319v97^~187v~221v~112	1
~858v~859^191^828v317^~148^90^~186v652^44^~41^~356^~576	0
507^548^~575^~720^~434	0
~14^~136^~735^~924v~159^340^~297v~188^41	1
~307^~742^902^~432	0
796^605^706v~582^~260^368^553^~678v162^~238^162^~676^~148	0
~164^~144^296^~835^385v~69^904^~405^332^314v~581^33^62^~640^~635	0
~973^792^~293^~596v~843^~247v~12v~975	1
710^~671^386^422^~631v~801^793^~924^~977	1
816^821^864^~998	0
687^~771v184^853v~395^~915	1
906^~412v509^215^298	1
763	0
~66v877^~701v~431^160^544	1
919^~739^~657^822^~47v~347^251^173^504^~68v~414^473^443^~463^494v~60^195v899^~672^81^~94	0
705^799v~168^592^~729v477^308^398^~286^401	0
~887^398^598v~566^~813^962v~979^696^411v~64^~102	0
~565^36v~882	1
368^~749^410^199	0
~858^184v~999^698	0
~719v~684^90^~449v627v~989	1
~496	1
142^~383^409^837^968	0
65^546v431^~880v~727^~83	1
~226^~190^~672^473^974v~609^~504^~207^~387^~448v~769^700^541^~670v135^263^~131^580^936v~140	1
454v~392^121^514v~283^~594^865^718v~280^81v~600^13^194^756	1
~833^449v~96^~894	1
826^~553^440^107v~417^518^~279^955v~114v685^~898^~729	1
~355^~293v900^3^~485^~716v~335^737v257v302	1
~558^~349^719^897v525^~611^505^151^992v~963^942v~903^~765^254^386	0
616^~311v~317^~664^~861v~599^462	1
~598^652^14^367v~761^933^~192^625v~77^~919v~381v~790^291^157	0
~547	1
394^~298^554v~741^344^~936v~591^768^214v~304^415^~984	0
712^430^429^480^~84v~795^~998v332^605^786	0
920^22^746^~18	0
~933^~278^684v~325^69v~895^~363v~2^545	0
~885^809^~681^~92^301v~984^242v~360^848^~683^535v~401^987	0
~993^163^~381^~677^~584v~747^962^498^~648	0
~640^360^~430^857v~106^292v~194^~254v712^496^~935^34^250	1
245^152^537^~753v321^385v625^716v~274^~101^814	0
~32^207v882^273^~558v802^66v~668^~505^~599^248^~92	0
226^~585^305^~476v~663^~884^~763^576^649v440^~16^~458^786v532^~563^~96	0
99^~315^418v207^739v~70^~849^158^154v350^417^~65^196v~64	0
~729^542^~928^~593^171v414^34^44^~605^~872v~559^~107	0
691^~839^409^~275^947v733^~594^~936^592^258	0
278^~632^526^~872^~517v701^~967	0
~765^~51^888	0
449^681^27^~575	0
~624^175^191^3^~49	0
310^~642^~731^~683v~351^705^874v~448^57^807^~21^307v~305^~913^~322v~647^~776^545^~569	0
~278^~958	0
137v~778^539^~187^995	0
952^930^~598v~585^~25	0
~125^~316^608^420v~312^~718^889^~453v886^~342v~650v~236^~709^260^~490	1
~871^993^287	0
~172^~478v~737^673v~142^~578^202^~864^~598v541^~497	0
~361^47^~663^272v918^879^~695	0
~960^879^804v~631^708^~442^~480v~327^~879v~434^~903v~696^612	1
116v~317^815^~870^~715^~836	1
260v821^~280v311^~132v591^~376v~135	1
898^~398^~875^426v169v356^822v585^172^800^~703	1
407^843^~222v~841^~765^214v142^624^~724^~517^~834v751	0
~32^~792^~134^~568v~263^~441^~190^528v716^~858^~189^~572	0
182^952v340	1
688^~290^~881v527v~663^~230^~786	0
~659^~289^62^~828	0
613^609^~204^~190^~73v575^57^70^671^713v820^655^326^~154v~999^~692^~673^370^11v445	0
~222^~80^~450^~880v~539^~721v~595^~363^~402^~796^~878v94	1
~203^486^600v891^935	0
594^62^368^784^~472v803^942v~381^666^73^524v424	0
241v~789^~688^~562v~626^~570^~997^~739^590	1
~593^~768^~207^~637^~124v~792^912^~472v431v721^92^~79^~615v~823	1
~346v~739^~216^~190v~795^~859v~808^~587^643	1
545^~946^~701^~899v266^393^20v783v~289^68^~64^~509	0
658^~689^573v~753^~595^355v~180^~772	0
560^447^~840^~246^~513v595^~339^313v501^~638^611^464^~941v740^363^~266^~394v689^~171^792	1
977^594v~565^~236^~755^~861^~805v~473^55v~75^~200^677^~287^848	0
~142^399^~977v555v~17^~355^439v17^~791^881^106	1
860^53^399^427v121^387v135^~232^~278^110^~434v~730^~532^314v~908^965^~250	1
83^~457^787v542^261v951v717^~497^840^394^406v~244^273^531^771^418	1
~119v~81^~974^200^~780^105v~729^~683^~521^767v951^446^505^~690	1
~295^~453^~251	0
570^246v840^~982^~391^826	0
~791	1
11^~3v882^~680^389^442v813^~891^~44^243v~580^778^~640^142	1
~541^~236	0
~892v262^392	1
812^~329	1
~896^773^~680^599^~696v220^369^~30v33^242v~189^~976^~206^657^~549	0
~381^286^169^859v419^892^~725^~771v~984^~6^905^964^388	0
~169^750v~256v186^~957^~735^981	0
~661v~676^967^~914v~262^269^107^~366v~332v280^~446^252^216	1
~24v371^855v517v~69^297^160^302^~579	1
~962^~753^~272^~302^~327v~661^823^~690^~222v797^~1v102^~220^~944^191	1
460^~792^~273^~471^543v~646	1
~27^~735^~111^~711	0
~175^~9v534^~362^941	1
564^302^602v339^~858^844^318^659v417^582^112v589	1
604^636^160^~971	0
231^204^208v394^847^389^~550	0
265^917	0
~222^~184v523^~239^~693^490^~206v323^~326^~305^670v27^52	0
337v717^810^~760^~504^576v325^~430	1
20v501^~577^613^618v~49^471^~868^~104v570^312^~605	1
533^~387^371v~682^395^76^~769v522^744v~871^~158^~616^~694^~605	1
~297^~170^455v~156^896	0
128^~154	0
~788^~12^162^~376^430v24v~747^~329^290^59v842^822	1
~680^732^~250v~291^694^742v~909^852^466v340^24^~13^~638	1
242^23^~81	0
~844^308^~381^120^~595v440^839^967^~279^347v~811^119^284^~254v712v~647^259	1
743^~575^~386^~198^~53v~620^~373v882^60^704v10^~819^~41v~378^741^~424^~720^118	1
~195^~106v~577^~174^461v~429^~915^~11v610^99^~137v~101	1
267v795v665^~85^999^611v~806^734^305^~148^~177	1
780^345^12v314^452^~542^~429	0
~429v535^~253^229^~333^~460	1
867^~348^429v231^~64^738v55	0
944^99^~355^~8	0
917	0
628^~418^~950^836v~685^372^~861^525^225v~131^~893^646^139^~957v~418v~507^~644^~907^888	0
125^~664^~11^908^50	0
83^215^~303^635v~430^119^612^~982^954v666^215^833^300^~939v~997^~355^116v361	1
503^690^~577^666^774v592^271^~822^~221^~557	0
~59^11^112^421v414^497^~853^585^~256	0
961v~974^~397^552^~663v~874v~974^~24	1
60^~674^~950v~678^20^~485^566^~363	0
~288	1
~205^136^~675v497^~856^605^~260v12^908^~620^~808^~609v~395^899^283v388^980	0
822^~189^~410v~817^~236^365^800^~933	0
~554^~917^367^~540^947v~650^~210^29	0
~219^401^794^~415^872v~987v629^~207v~952^250^~477^984	1
564^~157^~554^206v94v996^~757^139	1
~37^~321^948v~814^537^933^~93^71v372^240^153v516^803^341v~319^~228	1
287^~736^41^~120v~842^~730^~986^~120v968^~912v~38^641^~665^959v323^~642	0
948^499v219^920^121v~201^~508^440v~113^475^965v954^~416^~456^~313	0
~250^~955^~765^31^~633v~942^119	0
~681^757^25v200^~352^563^~771^983	0
~301^~706v209^~127^294v207^~447v~202v272	1
~332^~635^356v750^133v371^~336^~91^821v~712	1
