sent	label
8035^8648^8014v~8632^3794^3834^7827v1295^~9296^~3368^~8494v~269^9975^3813^2937v~8911^~2408^~9850^420	0
3798^7817^~7352^~2739^~8042v3827^3371^2907^~9473^~7237v~8061^7923^2654^1011	0
~3263^~8585v2297^~802^~7138v2834^3358^6763v~7106^~1474^7799^7174v~6807^~2927^~2181	0
9815^1083^~9842^~3761^~6570v~8064^4672^3668^~2635^5872	0
7234^~9458^~317^145v2905^~8072	0
1372^~2649^3586v610v~3856v~6118^9994v1149^~8202	1
~1960	0
6083^~3842^~8049^~9966^4048v706^~3695^6679^~3501^8567v~9884^8808v8641^9908v9102	1
1510^4304^2721v~6498^6940^~6543^~6380v5980^1393^5917^~5274v9849	1
~4116v~7636^~9743	1
~4685^1569^~6776v~6502v~9812^1624	0
459v~6460^~640v~639^~8707^~2177^8813v9565^~9560^6315^~2519^9208	1
~7964	0
~9415^~6554v4709^~6280^~7705v~8350v8030^~3448^6178^~5635v~4523^3187^8422	0
1382^~6192^2340^~6544v2088^8328^6266^~8380^~5440v7785v~6v6347^~2022^6848^~3158^~6105	1
4850^1742^4574^2439^7986v3164^7998^6389^~5344^~6670v9130^~3557^~2141v~6379^~7313^~2415	0
~2543^~6996^5066^~5717v~3579^~2809	0
8700^~6143^7292^~7114v~919^7541^~5563v~8386^~3571^~5263^881^~7318v~9772^8139^1733^1404v~4362^~2946^1005^~2285	0
~8457^~7551^~4405^~5401v~1543^1155v8207^6977	1
~5980^8295^~179v2331^2578^~9092^3995v7128^3196^1376^5315v~2794^9069^~8082^~8168	0
~5283^~9122v5008^5948^5245^7682v~4802^~9183^9056v~4995^~8492^58v~3524^8235^8690^656^1956	1
~3986^~4330^~6574^~9593^2689	0
9149^~9802^~6998v~867^5920^3983^~7272^3282	0
942^~4941^9885v~431^~2324^6117^~5647^3072v~2036^~7872^4628	0
4969^4623^~4683v8992^~6599^4872v6848^7744^2211^~5313^~316v~1368^~4392^463v~971^~2851^7684	0
~1710v6063^~7464^6620^~5855^~5679	0
~7124^3748v~4781^810^~1654^7571^6502v3850^~1860^6685	1
~5514^7712^6486^9846^~1398v~3991^~8151v6654^~8077^~7555v~9415^~2105^~2005	1
~1925^~4986^5864^2194^~1748	0
~9078^~5972^~8755^3081^1249v3080^5948^~5993v4102^5078^~7197^~5891^9947v~7189^~6955v~1384^~6279^7584^8827	1
3603^~4595^~1269v~3888^~9535v~3148v~2418^8283	1
9316^2645^~1385v~6419^5655	0
~4695^8784^1030v2430^3156^9662v1586^5673	1
2348^~7212^7907^~5292^~482v5545^~3102^9385v6245^4538^~4201^~5345^~7534v7302v~8521^~2636^1577^~8216^7950	1
4789^2401^~4973^6772^~5397v2242^7693^~1261v~6904^~9640^7070	1
~1379^~2528	0
8341^~7120^~9746^~8317^~6285v~1619v5589^9116v7667	1
3043v~3011^5399	1
~6417^~3942^538^~2843v3226^~2828^~2689^~281^~3288v9241v~8823^~2261^~8668	1
~9104^6406	0
~9173^~4737v3611^7564^~8419^3753v~1965^~5212^3106	1
7525^~7862v7413^9303v1137^~4322^2800^~7899^~2090v~45^5307	0
~8063^~6928	0
9891v6413^7893	0
~9989^9033^2012^5068v~7115v~17v~9521^~3412v~2506^~2766	1
1746v~2777^7336^~5664^5937	0
3176^~5990	0
~3254^~1226v7873^7112^~8790^5558v~7678^369^3270^2948^~821	0
1040^~3225^5017^~7499^~4181	0
~3287v7729^~7882^~4688v5520^3895^~9733v7918v~7828^~2143^~472^2573^~6991	0
~8538^~9472	0
2264^117^~8300^8593v7296^~5845^~6582^2067v4976^~4376^5257^3318^~7919	0
3444^~4136^~5584^9331^~5843v~7209^5410^~2151^993^~2244v~7654^3570^~1156^~5127	0
6504^8496^~5396^~7392v~8619v6043^6475	1
2230v3249^8599v~5829^3792v~5615^2770	1
6087^~6627v1049^~6561^2186v1836^~6581	0
~9810^~9497^~6475v~5940^~2468^9486v~8457v~9823^~1710v716	1
~9278^3319^161^8919v1088v~64^3909^744^~1039^~3297v~2684^9058^~555^8255^9617	1
~215^~5204^~3869^525^~2705v3766v~1567^2864^7536^2313^4056	1
~76^7682v8621^3799^~2482^1739v~1615^~6037^2443^8444^~3117v~6005^~5145^9503^3288^9446v~1986^~6963	0
1566v~4219^~3745^6355^~5458^2096v4454^9039^~540v61^9637^7286^~6759^~2905	1
~7468^738^4742v~9280^2640^~8871^6515^8096v8531^6052^~6340^~306v~7498^~4173v~7315	1
2385^~6847^3788^7824^8089	0
~8394^~7441^~383^~9990^8928	0
~3049v4461^6203^5257^~4142^~5305v~6233^~5472	0
4672^~7943v9341v~2142	1
~5729^~1851v~5879^~1382^1780^~7558^~5259	1
1076^~3484^~4357^~732^6973	0
4415^~9954v7968^~2188^9807	0
5839^2309^~778^~8632v3491^~3207^9655^9051^~4611v~2098^7799^~5442^1383^~7830	0
2063^4701v7394^5483^5417v~9936^1519^5299^1206^~2402v2146^5165^9065^~1376v~3712^~3424	1
~1672^~1965^~5428v~8867^6775^~5065^4496v4895^~1714^~8392^80v~7489	0
~4863^~6559v4207^~5943^~7726^1427	0
~2390^~4375	0
5642^7868^6770^9224^7224v7219^7453^~7849v~1793v695	1
1992^~9206v2029^~2414^~432^6451v~4568^548v~1998^~8410^6529^~7238v8913^~8934^6665^~8741	1
~9271^3311^2080^649v1982^1008v5562^~3654^3133^4423^~9206	0
5467	1
~3226^8356^~5287v5545^9652v~628^~8782^~4846^~7040^5518v3928v808^4548^~5335	1
1467^~6133^~6394^~910^~4689v3242v8186^~4909^8932	1
19^~1413v3896	0
3132^6306^~5825^~2473^8219v~6375^~2241^~8867^~5093v2134^8794^~7161v2709^~4684	0
4956^7673^~469v~1911^~7382^~2065	0
~755v1922	1
~5586^~9962v~8670^3979^~7218v7374	1
~8397^2344^~5917^~4145	0
~4201v7952^~9113^~1454^~2011	0
1763v~4064	1
5218v4543^~5446v9025^8514^815^362^1542v5425^~1185^~9583^~3298^~9175v~3135^9483	0
8088^~2007^8164^~2505v~7780v~8317^~112^~3845^7138	1
11v~1096v~7964^2963v322	1
~1991^~7236v~1880^~7557^6988^~583v~909^~478^7998v~175^9095^2754^~5227	0
~8795	1
~5377^~3309^~9593^7341v5774^7962^~3249	0
725^~8359^~6479^~1900v~3282^6190v2810v~2476^1326	1
3398^4500^~6434^3603^9873v7576^~9984^6280	0
8198^1772v~9798^7811v6050^~8170	1
~5546^~7624v~6306^~6314v~2240^1774	0
4425^~4885^~30v~323^~1973^~7382	0
4569^6810^~4281v3770^7487	1
~5364^~910^6299^2839^~3040v8151^3567^1353v6621^~7171v8656	0
9946^1899^~8586v2676^~4071	1
3733^3431^~1309^~6768^~1789	0
~6781^1976^2008^~7803v~8228^~1392^~6948^3231v4662^7472^4983^~6060	0
1194^857^~2276^2965v370^8293^3653	0
~4647^~8491^~1708v8719^~7293^~7713^~7828	0
~1031^6745	0
1799^~2276^~5415^~8676v~6782^~1561^~699^8456	0
~163v6940^~6358^3846v~5944^~4306^3361v1083v691^~8786^~9206	1
2363v1915^7526^~1279v~7417^5470v8541	1
5681^7288^6421	1
1523^~3282^6904^2053^9473	1
7694^9369v9337^~4475^~1837^~661v~9746^6215^~568^5325v4624^~4995v~8561^8744^~9071^5673^~3340	0
4629^~1842v6373	1
4721v5650v3386v3946^7968^807v9799	1
2933^~8955^~952v8368^~3234^~4882^2736v~9910v3644^6381^~9905^~9742v~5662	0
~8411^~4185^4173v~9128^5450^~153^~663v7368^2906^~9534v7546^~3044^2285^4877^~6620	0
~6776^408^~7167v~6569^7424^9892^9994^~7576v992^9201^~4109^~3099^~3028v~6995^~43^~8440^1218v763^5443^~4889^~5287^~6799	0
6240^~5320^~6579^2600^~5859v2835^~354v~3516^~4699	1
~3985^~7673^~755^3938^9162v3130^2585v1192^6565v~915^5925^~1068^2423^~8964v~4951^1389	1
~8405^~3256^~7740^8396	0
~1317v1000^~1075^~2867v~7000v~6021v1280^~5173	0
2348^9989^~6088^5894v~3182^~8099v~9130v7772^5661^~7178^~4850v~7746^7368	1
1742^~9869^~8147v~1620^8138v~5731^3688v~5238^9517v7834^~2327	1
~7236^4197^613^~1299v~6660^5706^2227^1589	0
~6101v6663^8770^~8898^3728^123v7881^~7790^~9151	0
4831^~5825v~6357^2169^~2931^~4092^~3558	0
1812^~8498^~655	0
4157^~1733^9238^4209v~8269^3673^~9857^~2427v~8251^2623^5673^~6240v2429^~3977	0
~5717v~1516v5204^~6244^~5424	1
9675^~8276	0
744^707v3480^~3849^~7048v~8829	0
~4666^9735^3765^~5763v~4034^~4059^7120^5386^~1464v9384^8192^~725^~9411v4253^8580v4254^~4985^~1710^8857^9887	0
9091^4244^~4858^4001v1559^6552^~8145^1311^4812	0
~73	1
~2374^~363^2484^~2571v7203v8312	1
~2614^~7375^1482^8266v~9021^~9259v7416^9629^9934^6415^8848v~572^~6927	1
~407^~5639^2657v2435^8533^314^~573v9825^~1983^4344v1900v~8815^274^~376	1
~5558v1781^7580^~8387v6116^4381^1881^4785v537	1
2706	1
8392v~9440v~169^9380	0
5372v1395^3835^~7499^4496^~7690v2237v~7024^~5640^1519v9705^2306	1
9158^~1232^~8065v3960^2864^2315^7639	0
~1978^5416^~5256^~1246^~5591v8822	1
8679^~4840^2800^~8979^~3993v4734^~2031^5400^1844^3739v7295^622^6948^~6655	0
3675^8500^~3500^3995^~5684v~6388^~4483^~5745^~6472^2740	0
3046^782^8401^~9623^~7423v1139^~7354v1236^~3659v~2757^858^20^~1109^~1427	0
7426^~2274^~9574^~3591^1904v7909^6082^6988^~8137v~4776^2930^~3651v~9028	1
~854^5951^9995^~4534^~8019v~8710^~9032^9577	0
~5967^6822	1
~4482^~7008v8172^6324^~7736v4080^~2120^~2337^8509v~3709	1
2159^~2319v~7639v~9943^~2889^~3816	0
5194^1507	0
8610^523	0
8466^7142^9414^3743^7495v4961^~2968^~3832v~1363^9103^~2905v~8596^~3678	0
~9082^~5129	1
~5646^~877v~1669^~3304^~8473^971	0
~906^3506v~3267^4681v~6909^6707^8046	0
~6722^90^1355^~3243^~2257v~2529^~3633^1119^4561^~111v3331^~4664^~115v~286^~9450^~5886^~7946v~8562	1
~6975^993^~7903^3095v~5411^4747	0
6477^~9046v~3146^6272^~8397^~6140v~3179^~2464v~8371v~2658^400^~2911	1
~926	1
~5179^9332^9407^4787v9006^3644^~6988v~5366^~7892^1197v9196^9147^~6854^~7604^5920v7950^~2471^2660	0
4809v9471	1
2217^~7422^~3834^~6209^~7133	0
5095v8863^~2456	0
~4987v5311^3679^3443^7871^~4429v2505^8096^~5403v9335	1
~1367^5231v7733	0
9566^636^~5246	1
~3754^9176	0
5674^~5383^~3104v~7774^~7567^1857v9208^~4545^~4292	1
~5925v3421^~9624^~5501	1
3163^~279^~1136^~4995^~9958v5748^~6084^~5615^4623	0
~4993^5308^~7715^4119^~1047v8201^~3103^9522v9547v~3962^~5989^2535^~4052v9755	1
~8755^8903^7961^~8961	0
9592^~9072^~2053^9208^~1907v~6843^~2549^~3353^7323v273^~9044v~1612^~7487^6210v9822	1
~5285^~21^~1750v859v~905v966^1418v~2982^~3583^~5057^9973	1
~4821^6553^1994^3923v~688^994^9403^~3349v7644^~1075^6875v8271	0
~9942v2389^2201^1242	0
3442^8390^5266^7902^~8142v2829^~7707^5749^985v1668	1
~1961^9855^2507^9055^3153v2777^~1492^~7356v6503	0
8386^9454^4243^~6652v4518^4409^6122^~6934^1201v1692^~1605^~4925^6879v895^6827v~2189	1
~1424^~2610v~9482^9095^3396^~560v~9547^7309	1
9665^~1210^~4142^~6530v7950^~1531^~4965^535^9147	0
5223v~5049^~1213^~6028^6733	1
~7177^2488^~4461^~8835^7498	0
552^~7158^~871^8253^~7380v~4767^~6090^~2884v~427^3609v~5485	1
~9858^7272v5207v5027^8371^2539v~3860^~8849^~1441^~7288	0
~8572^459^3235^~1738v~4874^3613^219v5473^1910^~3485^7264v~3464^3708^9773^~6492^~8550v6504^8243^1307^~8916^1796	1
3616v9013^2906v2092	0
9395^753^~2776	0
~4838^7493^~1565v~6614^~7243^9659^5534^~2646	1
~8557^~9001^~4526v9450^~3321^7196^~6052^4461v~1293^~8070^~9163^~4225^3247v~280^~2404^~2210v~9876^7153^3147^1836^~4201	0
~2909v~2662v3350^~5424^7437^9217^9124v~4745v42	1
7095v477^8742	1
~9676^~9521^~6940^~4325^4447	0
~872^8207^2782v4210v~8198^1560^609^~4569^~252v1100^7599	0
~9839	1
9994^~2363^~2502^8367^~519	0
~1694^~3064^9609^~8484^5055v~4421^3922^5417^4882v~8135^~9868v3724^~7483^~9150	0
~4644^6225v7260^5248^2184^7345v~5444^~1611^~7582^3583v~9177^~7912^~8776^~8235^5693v7591^576	0
~1778^~5092v~4091^~6248^~4669^1390^~1397v2348^~4101^4589^~6026	0
8419^8726v~1322v~7745^4484^2288^825^~2612	1
~1181^~1691^8328^6070^9551	0
7075^1839^2131^3008^~9350v~9038v9775^6321^~8920^5992^~3876v~7477^~3775^7346^~7210^9921v3895^6560^2640^2169^~3748	1
~5435^7459^~5826v4284v2197^~3467^~9907v8743^~3239^~657v215^2415	1
977v~1007^6529^4642^~4141^~3383v~1093^~589^~6014v~3463^8294^7044^~1910^7067	1
3041^9784v~2388	1
~6435^9329^1684^~6255^~1094v~8247^4095^9236v4075	0
~7835	1
~9866^8091^~7619^~8813^~6743v2433v~6555^7549^5783^~6074v8137	1
9316^~8382^750^~7136^6042v~6242^6133v3808^~6755^5376v~5117	1
~3216^6571^7352^9056v1817^7781^4919^~4301^~6903v5145^~6097^8453^~502^9864v~7465^7454^~7815^~7784v~2786	1
~9270^~337v~5786^6385^~9291^9609v1112^~3412^~7761^~1586v~6098^1651^~170^~8635	0
~9147^~9398^~6875v2130^8745^~7266^7789^3130v2497^1441^8702^~2198	0
~7038^~7081^~942v2031^~2544^~3314^~6285v~1859v1125^4521^154^~4809^~7002	1
4432^3994^~2879^3263	0
2328^4637^~8099^9106v1625v~723^~119^3023	0
~7297^~3535^~1104	1
~7788^~9877^~2556v8648v9392v2951^5357^~5424^3238	1
7532^~7733^5555v~8034v~3894^~8283^~1177^8016	1
3180v~3407^~1744^~5058v~8772^9127^~8467^9478	1
~5759^4227^~7890^~9486v~1919v~32v8960^~8295^~505v~765^737	1
~5620^1136^6997v~9075^9791^~2978^~3799^913v~3524v~3140^~4034^6486^~5844v~3515^~6009^2743^~6860	0
8132v6971^~7099^~1635v~6818	1
~3098	0
~6192^~797^~5523^~6772	0
6296^2774^~3455v2471^~8766^7195^4536	0
~500^~7133	0
~710^4712^3199^~4683v7591^1840^~6284^6225v3969^~4182^~5531^9808^1482v2269^~7092v9760^~2768^3534^2832^4461	0
~2884^~9533^9113^2004v~5760^7816^~6292^4759^6824v6220^5002^6356v8045^~160^~8852	1
3983^~3842v~8634^1963^~4939^~8656^2713	1
~4786^~6662^3515^~166v~8349v4003^6996^~9821v7476^6363^5029	1
~6193	0
3401^7929^8556^2077^7011v~5537v2133^3603^~2545^2181	0
~6346^9514v3222^8571^~4235^7244v8831v~925^~3882^~6382	1
4900^~6556^6004v~1766^~3828^~8661^~2446v7166^~8368^~7383^6465^8510	1
~3938	1
8818v918	0
~5593^~4969^~7548^7859^~4514v4869v~8948^2181^3724^8648^8908v5834^8242^~5604	1
~5990^~9960^3713^1799v~5772v~1840^2738^~7215^8474v1697^3556^~3340^6352^~6445v~9329^~2823^7847^6756	1
~8152^6997	0
6381v~6575^~275^~3523^4150v1329^~122^2458v~5119^7320^~3111v5635^7786	1
~2534^~7273^2722^~1192v9663^~5939v~9860^4087v~4168^~8219^~3511^~5594	1
2684^~1743^~6177^5460^5095v~7281^6250^~2054^1665v5634^4359^8825^6918	0
~1173^~2915^~9686^~7044^6030	0
~998v~8699	0
9199^589^5043^~6130v~2036^~9282^~18^~543	0
~4860	1
5074^~9852^9135	0
9332^9125v1098^4299^4040v566^6672^3967^43v3143^7943^~3971^1178^6011	0
~5946^~3355^~9938^1135v~8204^9653^970^~4893^~6180v846^~1017^4013^~384^3855	1
~5833	1
~2730	1
~9120^7101^~6972v6213	1
209^2998^4943^~4764v1162^~8879^4740^~6263^7703v~5720^2829v~4306^5798^7634^6116	0
~6497	1
~4987^5329^1692v9747^3381	0
6292^8969^~4235^~6737	0
~1154v3252	1
2653v9702^2807^~8442v848v~9221^7525^~3607^~2228^~5917	0
8474^~181v~3535^92^2288^3344^483v273v178^~875^~1757^1798v5292^~6714^7126^7640	0
~2540^~4169v~4096^~2840^6147^7645v2420^780^4761^1710v~7607^~6965v~3526^~7917^~1104^~7434	1
4624^~8773^8466	0
3947^7677v9965^~4220^4074^119v5821^~5999^3243^~2580v~2761^6268^~5470^1744	0
5501^2322^~7835^6905v8678^~9216	0
291^~4453^2477^~4536^~3336v5892v3355^~2975^~4303v6826^6285^~5173^7418v~5344	1
~7412^9520v~511^~5844^~9003^~9842^~3362v~585^~3717^8745^~228^2369v~7696v5784^~7174^~6310^~4071^3670	1
~6455	1
628^5032^7381^~5321^5748v3267^4698	0
~8082^8148^7628^4040	0
6112v~778^~9666^9521^~7645^2577	0
~3430v~5419^172^~8906^2558^~9956v5912^~9018^~3834^~6472^~5981	1
~2193^6771v~9048^9221	1
~4225^6863^~324^~3862^8935v~5022^8576^~7867v6033^~7596^~2448^5731^5525	0
~2607^4876^581^7300v94^2636^~9951v878^~8704v~7329v1855^5904^1053^~4921	0
8265^8599v~3614v5588	1
~280^~6592v~3056^~8785v689^~7285	1
~7522^7091^9582^~5886v9006^~9230v913^~5229^~2064^3284^6209v~6370^~5072^9320^~4411^~2038v~2835^~9147^3700	0
~1740^1741^~8243	0
1272^~7299^~8505^~9053v~1382^~5646^~6247^~1242^~7641v9229	1
~7883v~8773^~7547^~3792v~7142	0
5323^~2241	0
~1811	0
~1598^~6631v4831^422v394v~9419	1
4896^9075	0
6110^~5159^3221v6820^~3081^4467v2621^~6537^8788v~3352	1
~8646^~3958^~7252^~3625v5931^9348	0
~6330v~3183^~5374v~7871^~4422^~585	1
~2492^~6434v9494^4708v~3524^4254^~7910^8919v~4349^5155	1
~9187^227^1157^8237v4436^724^1^3408v2555^~962^6225^1316v6276	1
4146^4566^7611^5876v8229^~4771	1
3811^~9049v~6925^~1279^2901^9721	0
1947^~4634v~9788v~4451^3039^~5243v~186^8739v~867^~4965^~2366^1973^9336	1
~9254^3013^~4520^6778v~2468v4843^~6318	0
~532^~6557^~7996^3928^4223	0
5104^9056v40^~3924^~3146^5964	0
~5027v4279v~6665^8058v6105^2696	1
2216v3746^~4589^5638^4012^~1365v~6351^~927v8741^8300^~9135	1
~297^2433^3819^~8963^~6988v9015^2552^6605^5914^~1304v2131^~191v7682^~8740	0
858^~4245v~2062^7523^9048^9622v811	0
3500^9676^9210^4563^~5621v9587v5408^1528^~1736^5284	0
~8093^9766^~7416^8985^8627v~5754^2474^4027^8450^~9546v4231^1108^9099^~9620^~7843	1
~3305^~2806^~7425^7477^~7121v6041^~5884^2767^3370v985v2256^1249^4886v~8563^~2060^9774	1
8232v~1509^~9786^~1604^9111v1011^8003^~9215v8897	0
~450^8957^9799v~9966^1543	0
~8708^~5702^~9233^9096^6636v7614^~7374v4410^6805^5981v944^~4537^~6610v455^~1679^1123^1756	1
~8088^~4045v2388^1378v~2396^54^~6976^5436^~3471v~7124^4208	1
~9071^~5439^3264v1768v4468	1
~7503v~349^1457v~2137^1875v~5842^6284^2968^~6428v~719^6013	1
3933^~4499v5021^~771v6498	1
8178^8155^~6901	0
~5968v~6617^~8999^~7907	0
~7916^~1898^~8487v4248^~45^7189^~732v~5610v7571^584	1
9864v999^1341^2156^4478v~9575^~4191	0
~1844^6838^~5689^6282^~3905	0
~606^~6375^~4041^8993v~7914^~4395^1825v~5935^4268^6313^~7183	0
~2039^9957^5792v~6100^9511	0
9471^~300^~8504^~7343	0
~5594^3672^7862^24^~2646v~8432^6326^2132^5166v141^5533^~3664^4267v8716^3661^2188^5953v~2373	0
5887^~4251^95v7656^~4021^~3448	0
2932^6512	0
9850^2077^949^3703^5082	0
~4006^~6044v~4526v~7378^~1320^6338^~5787^424	0
4947^~3950	0
4167^4370^7391^~4132v3100^890^~985v3750v2914^9717v6025	1
7599^~8282v~982^2153^~9945^~3383v5053^~658^8402^~9990	1
5148^~260^6614	0
~4015^7622v83^~3397^~170^4320^9752v9748^6892^~1531v~4846^8546^3335^~6251v~5051^~9776^~6449^420	1
8420v~5500^4803^8590	1
4870^~1642^988^~8643^~4934v~3839^5600^392v~7120^~5065^~6173^1125^5772v2564^3266	1
6917^~9243^~2134^~458v~7401^~5734^~5440^~4671v9776^~5544v~4051	0
8135^~7494^~4646^7311v~3556^6847	0
~5633	0
~792^~5106^~7864^1648^~6485v7510^~9647^~4735v5651^110^8241^9731v6752^4352^~6805^~9558^~2554v2174^~1094	0
9417v8127^6981^~5958v7262^~2468^4262^301^~2781v~490^~965^6384^7168v7355	1
3622v~7157v1667^~9665^5453^7699^5751v2752^~8447^~2341^~2212^9941v~7377^~6935	0
~3046	1
~1568^~2920^~6182^~2040^3426v1687^5795^8569^~9297v~9419^~179v3772^~3350^7441	1
2671^~9785^990v~7063^~7454v~8862v3011^3699v3235^5434^~6280^~3679	1
~1315^8627^1701v~9261^~986v~5185^~7055	0
1304v~6801v3424	1
5935^1898^7652v9605^5424^9984v1653^~2700^2636^~4324^8256	0
~2912v2912^~333v~6063^~4923^6135	0
~6919^2009^~8233v~8193^~8761^5696v~3822^2998^4678v~3954^1921^~2673^~6426v~3324	1
~7297v2390^903^4474v~1606^3974^~9723^~2197v~8031^2515^~7020v2791	1
~2781^4486^~550	0
~8543v~7867^~3037^887^2070	0
~4516^7114^~7057^~4516^2198v~2613	1
5356^~4912	0
1235v~3282^2440^~2728v~7219^~9513^3308^7381v4220^~3729^5135^3876	1
~960^~7554^6146v4127^~6061^~4174^~750^4492v5956^~544^7523v~4722	1
1864v6158^207^7875v~6628v78^8720^4094v~7733^4574^~2069	1
~4208^~5610	1
6323^~2582^4372v44^~3406^~7515^525v~1492v~5786	0
7451^3343v~3523^~8249v~3663^~6056^4183^~5130^730v~3045	0
8009^792v~9177^264^1142	1
~1992^356^~58^1412^7012v~7520^~5785^3610^8445v~7717^2684^4683v8833^7214^~6884	1
237^~3406v6388^~3229v~2761^~1709^8711^~7134^5293	1
~7043^6479^~2966^8351	0
~6944^~6172^8456^5357v3742^7970^4930^~4699v3704^~5311^6590^~8820	0
4224^2564^~5262v~9677	1
5374^814^~5024v5163^~6230^1691^8593^~7381v3540^~5332^~4592^~7491v3241^~2247^~8428^4078	0
9776^7994^~9931^586^6334v2038^~5258^~8374^4214^~8141v2946^~9728^3816^~1510v~4650^~9469^~6945	1
~6008^530^~8528^~5354^~4285v1644^7423^~9153^~4284v7351v5046^~5278^1681^~5350^~8596v~8420^~9455^~5879^~6640	1
6860^~1575v2898^~9085v~5092^1490v~6076^7263^7357	0
~1128v~1128^~9431v~6894^1704^~1271^3990^9605v~1923^6218^~2181v2303	1
~6446^1815^~9887^1992^~7028	0
~3935^~6888v9510^6273^174v~2105^~4558^~6326^3817^4229	0
~3880^~8541^~5437v~2374^9798	0
~337v6030^~6424^166^~9697^~2193	0
1363v~1715^~8607^~6890^~9410^~321v~1970^2678^4764	0
978^~7817^5670v4531^~7590^1377^3149v483^4451^~5893^~8180v~1569^~8902^6324v~4268^4063^4719	0
~1194	0
~4172^88^5245^60v~3265^5509^~345^3738^2157	0
3876v4257^~3992^~7430^1054^~3778	1
~7737^~9357^3134^7630^5220	0
2772^9267^9683v4578^8065^~6876^~6368v~980^~2922	1
5693v4314^~2977	1
640^5715^~3515^~7384v~1736^2368^7866^2063^~5083v~3262^6583^2563^~9774^~4210v9724^1477^2449^~4877	0
~5499v~4076^3339^2639^822^~6450v~3529^6150^7828^8845^1443	1
~4285^~6008^~1889^~5596v~8549^6988^~8111^~7980v2145^~406	0
2163	0
733v~2718^~4106^~5830^~8076	0
5745^~5287^6621^9046^7371v6564^600^~1453^6340^~9730v1858^8784^8610^~4433^~8641	0
~7169^~2341^~3346^4324^~6682v~5476v~2447v~665^2994	1
4002^~4044^~5619^1653^~9406	0
4875^563^~3897^~4795	0
903^~6651^~5857	0
2607^3516^6578^~5688^~6355	0
5923^~2420v7801^144^~9621v3784v9636^~5165^8777	0
6365^6240^~991	0
5290^1731v6430^4109^~243v~7617^~6576^~261^7984v4877^3094^1491^9156^~4978	1
~8980^~6798^~9508^2507v5396v~7410^9878^2559^~2654v~8322^2661	1
2214^6516^~9247^7213^~1222v3253^~9035^425^4685^~9644	0
4227^3264v~2302v~9523^~8986^350^3393^274v8845^626v~7057	1
~1346	1
~7527^2952^~1405v2186v~53^~2092^~1490^~5923v~6278^~2746^~4126v1489^~8004^~7516	0
2508^~852^5413^~1618v~8824^~8045^~4887v~9460^5029^~8756^~9825v3869^~4407^~5001^1877^453v2464^9841	1
~5290^~8957v5835^~2277^8148^~9407^6702v8206^~5042^804^~9578v8730^4403^~5162^2676^4704v9266^8138	1
~7746v~2387^8204^4282^~6878v4414v~8997^3087^7608^~4407^1905	0
~9244v~1851v4181v7462^~4240^9302	1
~4189^~8428v~4475^~8026^~1863^~9559^293v8501^7126^3076^3496^9307	0
6990v~8185^2833^~9730^~6737^5073v~6811^~1375^7137^~782^8582v~3208^3849^~42	0
~9312^1351v2954^3193^843v~6558^~1920	0
1599v2303^~276^1427	1
~8950^~7768^8870^8080^9083v~138^~6193^4045v8633^4726^8147^8448^5533	0
~989	1
6962^~8650^4774	0
7441^~3563^~2820^7385	0
~9713^8876^679^7788v1094v9110^5322^7422v7095^9152^3102^~9575^2380v8049	1
~9195^74^740^4541v~1662^6358v9740^9756v8803v7178^5929^~7772	1
~1932^4660^2210^2925^~2273v~6694^2700^~1586v6029^~6868^4364^2482v~8979^~646	0
~8323^~5326^5855^~5393	0
4877^3953v1107v~5764v4868^~8619v3926^6011	1
~3453^2890^~4192^9806v7076^5173v~6783^~4997v~9957^~4290	0
3678^4717v~4023	0
~2043^~8761v~6631^43^3938^~8898	1
121^2246^~85^1018v7941^~6220^~7283^8069^8356v~5852^2876^~9208^3850^2687v8120^6543^8345^~3499^1155	0
~3422^3422^751v~1094v4715^5571^~5354^~8038^4315v3032^1945^9082v1796^~8948^~7423	0
9094^~8739v4048^~9187v8340^5276v5872^4187^4122^8966	0
2922v5639^6845v3429^1653v~5798^8965^~5711^9228	0
~5286^1696^~3959^~2706^721v4337^1458v6581v8490^~9997	1
~7667^1115v~1575^2560^~7105^~535^5622v~1928^~6242^~235^~9673^4684v456^1691^6313^~4547^217	0
7657^9268^1668v~1759^84^5765^6412v5360^37^~3944^~2703v3634^9084	0
~9139^6738^~4330v5599^9944^~6142	0
3025^6509v~6874v9072^9965^~4700v~1397^3201^5372^3087^3898v3087^~9826^559^1574	1
8501^1817	0
~454^2419^~9650^5798v4251v~8090v7375^5923^223^505	0
7218^~5042^5335^~4449^~980v~5200^~2657^~8590v4063	0
8189^1085v816^~2525^6413^302^~7298v~2042v~9011^~8568^~9751v~3253	1
~647v1956v6603^2316^~842^4299v4583^~3415	0
~9561^~2974v~2379	1
~2806^~4003^~2094^~8067	0
~5859^5293^~1171v~10000^6113^~3360^~264v7870v~7037^~238^3273^5971v~4568^1279^2599^~7782^~1148	1
~199^~4682v187^~5877^2177v~5265^~3661^~2225v5119^~1303^7930^5795	0
~9412^~7724^9161^6074v~6533^6526^1483^7599^931v4225^2857^315	0
1334^~4689^~9114^~9768^2053	0
~3083^3003^~1976^9874^~5214v~2381^~5359	0
3381^~4877^~7824^5496v4760	0
2629^~9461^9190^~5172^123v~5122^~4338^~4722^~3803v5697^~2035^9324^2641^~1970	0
