uid	iid	label	time
601	183	1	876348674
407	291	1	876348681
407	565	0	876348702
601	173	1	876348736
601	8	0	876348736
601	172	1	876348736
601	427	1	876348736
601	156	1	876348782
601	483	1	876348782
601	204	0	876348783
407	1090	0	876348799
601	176	0	876348820
601	22	1	876348820
407	1028	0	876348832
407	388	0	876348849
407	930	0	876348901
601	12	0	876348947
601	234	0	876348947
407	416	0	876348957
407	395	0	876348957
601	69	0	876348987
601	357	1	876349150
407	675	0	876349153
601	91	1	876349251
601	496	1	876349302
601	479	1	876349358
601	429	1	876349387
601	201	1	876349503
601	87	1	876349503
601	64	1	876349503
601	47	0	876349542
601	186	1	876349542
601	185	1	876349577
601	56	0	876349577
601	157	0	876349716
601	196	0	876349810
601	623	0	876349897
601	238	0	876349897
601	660	0	876349937
601	71	0	876349937
601	191	1	876350016
601	1540	0	876350017
601	208	1	876350017
601	65	1	876350017
601	154	1	876350017
601	153	1	876350060
601	421	0	876350060
601	210	1	876350060
601	198	1	876350104
601	132	1	876350104
601	584	1	876350142
601	482	1	876350142
601	96	0	876350185
601	1039	1	876350185
601	184	0	876350230
601	436	1	876350230
601	1073	0	876350230
601	504	1	876350300
601	1063	0	876350340
601	228	1	876350400
601	58	0	876350400
601	163	1	876350400
601	141	1	876350443
601	39	0	876350443
601	135	1	876350443
601	290	0	876350501
601	99	0	876350536
601	239	0	876350537
601	389	0	876350537
601	387	0	876350583
601	230	1	876350583
601	241	1	876350652
601	416	0	876350683
601	588	0	876350719
601	418	0	876350766
601	443	1	876350766
601	131	1	876350766
601	133	1	876350812
601	365	0	876350812
601	699	0	876350812
601	164	1	876350875
601	168	1	876350944
601	1116	1	876350944
601	406	0	876350998
601	378	0	876351041
601	143	0	876351073
601	179	1	876351073
601	1135	0	876351141
601	842	0	876351171
601	921	1	876351214
601	949	0	876351214
601	419	1	876351263
601	673	0	876351264
601	140	0	876351298
601	82	0	876351298
259	168	1	876365003
259	154	1	876365003
554	68	0	876368907
554	31	1	876369085
554	216	0	876369162
554	735	0	876369162
554	227	0	876369198
554	133	1	876369272
554	770	0	876369382
554	70	1	876369382
554	173	0	876369527
554	4	0	876369560
554	1041	0	876369560
554	66	0	876369615
554	86	1	876369678
554	318	1	876369730
554	179	0	876369785
554	951	0	876369840
554	229	0	876369907
554	67	0	876369932
554	43	0	876369968
554	230	1	876369968
554	542	0	876369995
554	728	0	876369995
233	375	1	876374419
233	129	0	876374463
233	623	0	876374602
543	9	1	876382812
543	1262	0	876382812
343	302	1	876402390
343	269	1	876402390
343	286	1	876402390
343	303	1	876402390
343	258	1	876402390
343	288	0	876402428
343	324	1	876402468
343	333	0	876402468
343	334	1	876402468
343	358	0	876402493
343	306	1	876402516
343	260	0	876402556
343	515	1	876402626
343	475	1	876402668
343	100	1	876402668
343	1	1	876402668
343	236	1	876402668
343	237	1	876402738
343	9	1	876402738
343	124	1	876402738
343	50	1	876402814
343	25	0	876402814
343	147	1	876402814
343	13	1	876402894
343	458	1	876402894
343	257	0	876402941
343	744	1	876402941
343	7	1	876402941
343	150	1	876402941
343	471	1	876402941
343	137	1	876402941
343	222	1	876402978
343	277	1	876402978
343	10	1	876403009
343	116	1	876403009
343	235	1	876403078
343	250	1	876403078
343	1067	0	876403078
343	276	1	876403078
343	408	1	876403121
343	117	0	876403121
343	950	0	876403121
343	118	0	876403121
343	473	0	876403212
343	410	0	876403212
343	283	1	876403212
343	476	0	876403239
343	980	1	876403239
343	297	1	876403283
343	536	1	876403310
343	546	0	876403348
343	919	1	876403348
343	1008	1	876403418
343	274	0	876403443
343	252	1	876403491
343	508	1	876403514
343	1117	0	876403563
343	930	0	876403587
343	1132	1	876403746
343	1047	0	876403776
343	405	1	876403776
343	823	0	876403851
343	130	0	876403883
343	931	0	876403938
343	435	1	876404343
343	642	1	876404343
343	483	1	876404343
343	462	1	876404385
343	703	1	876404426
343	496	1	876404426
343	57	1	876404426
343	208	1	876404426
343	199	1	876404464
343	127	1	876404464
343	174	1	876404464
343	657	1	876404464
343	724	1	876404499
343	23	1	876404499
343	478	1	876404499
343	153	1	876404539
343	200	0	876404539
343	531	1	876404539
343	135	1	876404568
343	134	1	876404568
343	152	1	876404612
343	168	1	876404612
343	87	1	876404613
343	180	1	876404613
343	523	1	876404647
343	238	1	876404647
343	42	1	876404647
343	961	1	876404688
343	191	1	876404689
343	614	1	876404689
343	26	0	876404689
343	1039	1	876404689
343	228	1	876404757
343	164	0	876404757
343	527	1	876404757
343	463	1	876404793
343	52	1	876404793
343	28	1	876404793
343	8	1	876404836
343	86	1	876404836
343	98	1	876404836
343	582	0	876404836
343	197	1	876404836
343	606	1	876404836
343	963	1	876404880
343	132	1	876404880
343	56	1	876404880
343	83	1	876404957
343	461	0	876404957
343	466	1	876404957
343	77	0	876405004
343	660	0	876405004
343	528	0	876405004
343	144	1	876405004
343	157	1	876405045
343	663	1	876405045
343	175	1	876405045
343	1194	1	876405129
343	55	0	876405129
343	499	1	876405129
343	47	1	876405130
343	317	1	876405130
343	88	1	876405130
343	561	0	876405172
343	65	1	876405172
343	11	1	876405172
343	169	1	876405172
343	792	1	876405172
343	194	1	876405200
343	387	1	876405521
343	176	1	876405553
343	179	1	876405633
343	530	1	876405633
343	234	0	876405633
343	189	1	876405697
343	64	1	876405697
343	48	0	876405697
343	655	1	876405697
343	82	1	876405735
343	12	1	876405735
343	223	1	876405735
343	69	1	876405735
343	217	0	876405771
343	1073	1	876405771
343	211	1	876405820
343	427	1	876405820
343	581	1	876405820
343	193	1	876405857
343	156	1	876405857
343	97	1	876405893
343	371	0	876405893
343	159	0	876405893
343	215	1	876405943
343	715	1	876405943
343	1140	0	876405943
343	89	0	876406006
343	198	1	876406006
343	187	1	876406006
343	63	1	876406062
343	79	1	876406144
343	951	0	876406144
343	367	1	876406144
343	22	1	876406181
343	786	1	876406181
343	202	1	876406256
343	3	1	876406256
343	38	0	876406257
343	196	1	876406257
343	702	1	876406257
343	58	1	876406283
343	1112	0	876406314
343	778	1	876406391
343	712	1	876406391
343	66	0	876406421
343	569	0	876406421
343	727	1	876406462
343	425	1	876406514
343	154	1	876406552
343	943	1	876406552
343	1267	1	876406576
343	735	1	876406576
343	214	1	876406604
343	921	1	876406640
343	568	0	876406640
343	44	0	876406640
343	143	1	876406677
343	90	1	876406677
343	474	1	876406677
343	1211	1	876406677
343	62	0	876406707
343	318	1	876406707
343	203	1	876406764
343	559	0	876406822
343	68	0	876406878
343	265	0	876406878
343	403	1	876406878
343	684	0	876406878
343	739	0	876406939
343	385	0	876406939
343	1107	0	876406977
343	375	0	876406978
343	382	0	876406978
343	708	1	876407006
343	654	1	876407006
343	231	1	876407032
343	121	0	876407072
343	449	1	876407138
343	429	1	876407138
343	747	1	876407174
343	631	1	876407175
343	583	1	876407202
343	177	1	876407252
343	729	0	876407291
343	241	0	876407291
343	229	1	876407340
343	155	0	876407379
343	53	1	876407421
343	186	1	876407485
343	76	1	876407565
343	67	0	876407663
343	555	0	876407706
343	72	1	876407706
343	188	1	876407749
343	498	1	876408138
343	20	1	876408138
343	521	1	876408138
343	4	1	876408139
343	423	1	876408139
343	510	1	876408139
343	163	1	876408139
343	275	1	876408139
764	71	1	876429672
764	1221	1	876430033
764	418	1	876430033
307	21	1	876433101
182	191	1	876435434
182	178	1	876435434
182	69	1	876435435
182	172	1	876435435
182	423	1	876436480
182	479	1	876436556
182	203	0	876436556
182	48	0	876436556
116	302	0	876451911
116	331	0	876451911
116	286	0	876451911
116	258	1	876451911
116	332	0	876451998
116	333	0	876452054
116	358	0	876452094
116	300	0	876452094
116	879	0	876452094
116	289	1	876452094
116	299	0	876452133
116	324	0	876452133
116	328	0	876452186
116	748	0	876452186
116	259	1	876452186
116	325	0	876452186
116	323	0	876452186
116	322	0	876452186
116	264	0	876452186
116	678	0	876452228
116	872	0	876452228
116	246	1	876452405
116	50	0	876452443
116	515	1	876452443
116	248	0	876452492
116	253	0	876452492
116	1142	1	876452492
116	257	0	876452523
116	181	1	876452523
116	255	0	876452524
116	298	0	876452555
116	295	0	876452582
116	1216	0	876452582
116	250	1	876452606
116	1257	0	876452651
116	532	0	876452651
116	249	0	876452705
116	650	0	876452806
116	596	1	876452854
116	758	0	876452980
116	145	0	876452980
116	1082	0	876453171
116	1244	0	876453191
116	1013	0	876453222
116	1256	0	876453222
116	326	0	876453376
116	294	0	876453376
116	304	0	876453376
116	1258	0	876453376
116	1089	0	876453376
116	993	0	876453376
116	252	0	876453376
116	1016	0	876453376
116	1255	0	876453377
116	1254	0	876453377
116	1214	0	876453422
116	730	1	876453519
116	511	1	876453519
116	185	0	876453519
116	531	0	876453519
116	275	0	876453519
116	640	0	876453560
116	221	1	876453560
116	195	1	876453626
116	582	0	876453626
116	193	1	876453681
116	116	0	876453733
116	124	0	876453733
116	421	0	876453800
116	806	1	876453800
116	292	1	876453847
116	1220	0	876453865
116	203	1	876453915
116	1039	1	876453915
116	7	0	876453915
116	191	1	876453961
116	607	0	876453961
116	661	1	876454023
116	285	1	876454023
116	65	0	876454052
116	1226	0	876454090
116	942	0	876454090
116	390	1	876454090
116	1253	0	876454109
116	199	1	876454174
116	603	0	876454174
116	604	0	876454174
116	479	1	876454191
116	47	0	876454238
116	127	1	876454257
116	137	0	876454308
875	258	1	876464694
875	286	0	876464694
875	269	1	876464694
875	302	1	876464694
875	268	1	876464755
875	321	0	876464755
875	294	0	876464755
875	288	1	876464755
875	289	1	876464800
875	358	0	876464800
875	300	0	876464800
875	334	1	876464800
875	333	1	876464801
875	332	0	876464801
875	937	1	876464830
875	327	1	876464873
875	133	1	876464967
875	707	1	876464967
875	423	1	876464967
875	98	1	876464967
875	180	1	876464967
875	169	1	876465025
875	478	1	876465025
875	174	1	876465025
875	45	0	876465072
875	8	0	876465072
875	22	0	876465072
875	357	1	876465072
875	172	1	876465072
875	173	1	876465111
875	603	1	876465111
875	428	1	876465112
875	176	1	876465112
875	514	1	876465112
875	1103	1	876465144
875	496	1	876465144
875	211	1	876465144
875	183	1	876465144
875	96	1	876465144
875	179	1	876465188
875	753	0	876465188
875	134	1	876465188
875	772	1	876465188
875	135	1	876465188
875	511	1	876465188
875	474	1	876465188
875	462	1	876465188
875	131	1	876465229
875	12	1	876465230
875	692	0	876465230
875	654	1	876465230
875	1073	1	876465230
875	806	1	876465230
875	527	1	876465230
875	418	1	876465230
875	1422	0	876465274
875	64	1	876465275
875	504	1	876465275
875	921	1	876465275
875	32	1	876465275
875	652	1	876465275
875	480	1	876465275
875	963	1	876465275
875	964	1	876465335
875	421	1	876465335
875	181	1	876465335
875	501	1	876465335
875	71	0	876465336
875	42	1	876465336
875	481	1	876465370
875	923	1	876465370
875	55	0	876465370
875	171	1	876465370
875	50	1	876465370
875	518	1	876465408
875	512	1	876465408
875	523	1	876465408
875	213	1	876465408
875	28	1	876465408
875	582	1	876465408
875	479	1	876466687
875	651	1	876466687
875	23	1	876466687
875	195	1	876466687
875	185	1	876466687
875	187	1	876466687
221	268	1	876502910
221	335	1	876502948
306	306	1	876503792
306	269	1	876503792
306	258	0	876503793
306	303	0	876503793
306	321	0	876503793
306	319	1	876503793
306	286	1	876503793
306	242	1	876503793
306	289	0	876503793
306	275	1	876503894
306	14	1	876503995
306	1009	1	876503995
306	283	0	876503995
306	19	1	876503995
306	116	1	876504026
306	1251	1	876504026
306	744	1	876504054
306	100	1	876504286
306	741	0	876504286
306	864	0	876504286
306	150	1	876504286
306	235	1	876504354
306	257	1	876504354
306	25	0	876504354
306	285	1	876504354
306	287	1	876504442
306	111	1	876504442
593	163	1	876506675
593	131	1	876506731
593	580	0	876507120
593	133	1	876507391
268	268	1	876513491
268	269	1	876513523
268	333	1	876513565
268	302	1	876513584
268	264	0	876513607
268	260	0	876513643
268	328	0	876513643
268	358	0	876513643
268	294	0	876513675
268	258	0	876513675
268	259	0	876513675
268	325	0	876513675
268	324	1	876513708
268	717	0	876513785
268	790	0	876513785
268	583	1	876513830
268	484	1	876513831
268	203	1	876513855
268	746	0	876513855
268	89	1	876513897
268	1476	0	876513897
268	561	0	876513897
268	391	0	876513897
268	421	0	876513927
268	1095	0	876513927
268	978	0	876513927
268	105	0	876513927
268	96	1	876513953
268	7	1	876513953
268	452	0	876514002
268	407	0	876514002
268	147	1	876514002
268	24	0	876514002
268	37	0	876514002
268	1110	0	876514077
268	679	1	876514107
286	123	1	876521586
286	117	0	876521650
286	125	1	876521650
286	100	0	876521650
286	251	1	876521678
286	1	1	876521699
286	278	1	876521700
286	924	1	876521773
286	477	0	876521773
286	763	0	876521809
286	16	0	876521809
286	819	0	876521835
286	546	0	876521835
286	111	1	876521858
286	20	1	876521858
286	240	0	876521858
286	250	1	876521887
286	741	1	876521887
286	274	0	876521917
286	13	0	876521933
286	815	0	876521966
286	476	1	876521993
286	762	0	876522008
286	1047	0	876522026
286	290	0	876522072
286	280	1	876522097
286	929	1	876522098
286	147	1	876522114
286	1288	1	876522114
286	411	0	876522133
286	405	0	876522150
286	121	0	876522166
286	1202	0	876522185
286	824	0	876522200
286	930	0	876522240
286	1079	0	876522240
286	1051	1	876522261
286	3	0	876522316
286	472	0	876522340
286	931	1	876522340
286	597	0	876522360
664	286	1	876523092
664	302	1	876523093
664	268	0	876523093
664	306	1	876523133
664	319	1	876523133
664	326	0	876523225
664	678	0	876523288
664	328	0	876523314
664	223	1	876523654
664	197	1	876523654
664	509	1	876523654
664	179	1	876523654
664	100	1	876523833
664	531	0	876523833
664	528	1	876523833
664	191	0	876523833
664	276	1	876524053
664	285	1	876524053
664	427	1	876524053
664	513	1	876524053
664	192	1	876524096
664	655	0	876524097
664	518	1	876524290
664	792	1	876524474
664	469	0	876524474
664	64	1	876524474
664	664	1	876524474
664	81	1	876524474
664	222	0	876524641
664	137	0	876524641
664	180	1	876524641
664	182	1	876524641
664	175	1	876524699
664	12	1	876524699
664	187	1	876524699
664	157	0	876524731
664	22	0	876524731
664	160	0	876524731
664	83	1	876524869
664	425	0	876524937
664	1101	0	876525002
664	237	0	876525002
664	92	1	876525002
664	127	1	876525044
664	582	0	876525044
664	318	1	876525044
664	649	1	876525044
664	47	1	876525076
664	631	1	876525077
664	708	1	876525077
664	778	0	876525192
664	58	1	876525292
664	215	1	876525293
664	732	0	876525315
664	149	0	876525315
664	97	0	876525363
664	69	0	876525364
664	724	0	876525695
664	715	0	876525718
664	660	0	876525718
664	52	1	876525736
664	162	1	876525764
664	56	1	876525962
664	516	1	876525963
664	173	1	876525963
664	154	1	876525963
664	522	0	876525998
664	663	1	876525998
664	209	1	876525998
664	433	0	876525998
664	194	1	876525998
664	702	1	876526052
664	186	1	876526052
664	153	1	876526152
664	4	1	876526152
664	367	0	876526152
664	1098	0	876526152
664	514	1	876526179
664	321	0	876526179
664	176	1	876526462
664	183	0	876526462
664	98	1	876526462
664	228	1	876526462
664	504	1	876526518
664	659	1	876526518
664	603	1	876526518
664	466	1	876526519
664	79	1	876526519
664	234	0	876526554
664	642	1	876526554
664	1109	1	876526555
664	31	1	876526555
664	717	0	876526555
664	684	1	876526580
664	53	0	876526580
664	525	1	876526580
664	118	0	876526604
664	654	1	876526604
664	450	0	876526604
664	229	0	876526631
664	77	0	876526631
664	431	0	876526631
664	636	0	876526631
664	566	1	876526631
664	230	0	876526659
664	770	1	876526659
664	121	0	876526659
664	54	0	876526684
664	203	1	876526685
664	657	1	876526685
664	356	0	876526685
664	673	0	876526718
664	449	0	876526718
664	227	0	876526718
664	1090	0	876526739
664	159	0	876526739
664	156	1	876526784
297	301	1	876529834
647	705	1	876530628
647	79	1	876530687
647	174	1	876530784
647	328	0	876531582
647	1014	0	876531583
647	588	1	876531955
647	490	1	876532145
647	631	1	876532425
647	748	1	876532501
647	294	0	876532501
647	326	0	876532517
647	405	1	876532747
647	147	1	876532975
647	15	1	876532975
647	250	0	876532975
647	298	0	876533005
81	288	0	876533229
81	289	0	876533229
81	269	0	876533229
81	147	1	876533389
81	283	1	876533504
81	116	0	876533504
81	456	0	876533504
81	475	1	876533504
81	276	1	876533545
81	7	1	876533545
81	100	0	876533545
81	471	0	876533586
81	121	1	876533586
81	150	0	876533619
81	282	1	876533619
81	222	0	876533619
647	29	1	876533657
81	93	0	876533657
647	231	1	876533657
81	275	1	876533657
647	403	1	876533657
81	273	1	876533710
81	237	1	876533764
81	742	0	876533764
81	405	0	876533764
81	118	0	876533764
647	554	1	876533810
81	596	0	876533824
81	926	0	876533824
81	717	0	876533824
647	568	1	876533832
647	77	1	876533851
81	284	0	876533894
647	82	1	876533912
81	151	0	876533946
81	25	1	876533946
81	410	1	876533946
81	1047	0	876533988
647	402	1	876534009
81	619	0	876534009
647	88	1	876534041
647	72	1	876534083
81	756	0	876534097
81	476	0	876534124
81	591	1	876534124
647	300	1	876534131
647	255	1	876534131
647	136	1	876534131
647	177	1	876534131
647	22	1	876534131
647	197	1	876534131
647	1016	1	876534131
647	357	1	876534131
647	173	1	876534131
647	993	1	876534131
647	213	0	876534151
81	111	0	876534174
81	280	1	876534214
81	928	1	876534214
81	411	0	876534244
647	121	1	876534274
647	222	1	876534274
647	742	1	876534275
647	71	1	876534275
647	202	1	876534275
647	291	0	876534275
647	427	1	876534275
647	134	1	876534275
647	496	1	876534275
647	1047	1	876534275
81	1028	0	876534277
81	274	0	876534313
81	1059	0	876534366
81	412	0	876534408
81	824	0	876534437
81	595	1	876534437
81	726	1	876534505
81	124	0	876534594
81	210	1	876534704
81	42	1	876534704
81	169	1	876534751
81	186	1	876534783
81	318	1	876534817
81	79	1	876534817
81	98	1	876534854
881	289	0	876535544
881	748	0	876535544
881	259	0	876535599
881	333	1	876535642
881	294	0	876535642
